"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50494,"::1",4433,18,7431,10,2441,8,4990,7.064165914,0.026746304999999637,730119.5436154738,1492542.6147649381
"::1",50496,"::1",4433,18,7443,10,2441,8,5002,7.097319019,0.02836443799999966,688467.7214475477,1410780.6401805135
"::1",50498,"::1",4433,18,7444,10,2441,8,5003,7.132368229,0.033644161999999866,580427.593946316,1189626.8957449484
"::1",50500,"::1",4433,18,7429,10,2441,8,4988,7.170792381,0.026987357999999517,723598.0639527718,1478618.247847778
"::1",50502,"::1",4433,18,7465,10,2441,8,5024,7.204161081,0.030312491000000108,644222.8716867885,1325922.0431603545
"::1",50504,"::1",4433,18,7433,10,2441,8,4992,7.241329301,0.02863955199999957,681854.2412954048,1394435.2202157562
"::1",50506,"::1",4433,18,7458,10,2441,8,5017,7.27621682,0.026688292000000224,731706.6225144657,1503880.4281667655
"::1",50508,"::1",4433,18,7443,10,2441,8,5002,7.308803702,0.028610380000000823,682549.4802934962,1398653.216070491
"::1",50510,"::1",4433,18,7463,10,2441,8,5022,7.34380366,0.027869197000000234,700701.925498601,1441591.589452673
"::1",50512,"::1",4433,18,7445,10,2441,8,5004,7.37779983,0.029087238999999876,671359.698319943,1376273.6298209731
"::1",50514,"::1",4433,18,7428,10,2441,8,4987,7.412429844,0.025682799000000145,760353.2621191285,1553413.2397329346
"::1",50516,"::1",4433,18,7451,10,2441,8,5010,7.443298422,0.0256861930000003,760252.7941762242,1560371.3637127748
"::1",50518,"::1",4433,18,7446,10,2441,8,5005,7.475741629,0.032955517000000434,592556.3237256979,1214971.0775285205
"::1",50520,"::1",4433,18,7465,10,2441,8,5024,7.515580776,0.028421464000000007,687086.3513575513,1414142.494559745
"::1",50522,"::1",4433,18,7463,10,2441,8,5022,7.54996885,0.027494256999999855,710257.4184856169,1461250.6168106385
"::1",50524,"::1",4433,18,7463,10,2441,8,5022,7.583051173,0.028380456999999915,688079.1243072675,1415622.02469115
